,Adresse,lat,lon,Firmen,Telbuch
792,"Grabenstrasse 13, 6340 Baar", 47.18654600000001, 8.518599199999999,2,3
793,"Hinterburgstrasse 5, 6345 Neuheim", 47.1992777, 8.5730664,2,3
794,"Grabenstrasse 15D, 6340 Baar", 47.1856765, 8.5185067,2,5
795,"Hauptstrasse 6, 6313 Menzingen", 47.1785383, 8.589507900000001,2,2
796,"Schwerzelrain 4B, 6315 Oberägeri", 47.1371348, 8.6173638,2,1
797,"Hauptstrasse 2, 6313 Menzingen", 47.1785194, 8.5898984,2,0
798,"Hinterbergstrasse 6B, 6318 Walchwil", 47.0989993, 8.517761,2,1
799,"Hinterbüel 2, 6345 Neuheim", 47.193388, 8.5954094,2,2
800,"Hauptstrasse 10, 6313 Menzingen", 47.1785693, 8.589209,2,3
801,"Schwerzelweg 1, 6315 Oberägeri", 47.1362476, 8.6158441,2,16
802,"Schwerzelweg 4, 6315 Oberägeri", 47.1360391, 8.616710699999999,2,2
803,"Sihlbruggstrasse 4, 6345 Neuheim", 47.2001493, 8.5744972,2,1
804,"Seeblick 2, 6330 Cham", 47.1812921, 8.465603,2,1
805,"Hauptstrasse 8, 6315 Oberägeri", 47.1353768, 8.613343799999999,2,2
806,"Schmidtli , 631401 Neuägeri", 47.1546157, 8.5595654,2,0
807,"Sihlbruggstrasse 142, 6340 Baar", 47.2148141, 8.5709442,2,4
808,"Seestrasse 3, 6330 Cham", 47.1802788, 8.4602389,2,10
809,"Gruebstrasse 8, 6318 Walchwil", 47.10270939999999, 8.5125394,2,0
810,"Zugerstrasse 7, 6314 Unterägeri", 47.1373538, 8.5832591,2,12
811,"Hochwachtstrasse 21, 6312 Steinhausen", 47.1951721, 8.4875658,2,2
813,"Haltli 2, 6318 Walchwil", 47.1016309, 8.516305299999999,2,2
814,"Hammergut 4, 6330 Cham", 47.18793240000001, 8.4522316,2,0
815,"Hinterbergstrasse , 6330 Cham", 47.1905371, 8.476782,2,61
816,"Hintersennweid 2, 6345 Neuheim", 47.2080292, 8.5953105,2,1
817,"Hinterbergstrasse 1, 6318 Walchwil", 47.09963920000001, 8.5167907,2,9
818,"Guggiweg 13A, 6300 Zug", 47.16928350000001, 8.518811,2,4
819,"Hinterbergstrasse 16, 6318 Walchwil", 47.0973543, 8.5204942,2,1
820,"Hinterbergstrasse 19A, 6318 Walchwil", 47.0965295, 8.521149399999999,2,1
821,"Seestrasse 6, 6314 Unterägeri", 47.13741599999999, 8.585303,2,3
822,"Haltli 6, 6318 Walchwil", 47.1016309, 8.516305299999999,2,1
823,"Hinterbergstrasse 22, 6330 Cham", 47.1865487, 8.478866,2,2
825,"Guggiweg 7D, 6300 Zug", 47.17010399999999, 8.5184166,2,1
826,"Gutschstrasse 1, 6313 Menzingen", 47.1738366, 8.597676,2,14
827,"Zugerstrasse 5, 6312 Steinhausen", 47.1965007, 8.4858596,2,27
829,"Gulmstrasse 14B, 6315 Oberägeri", 47.1349366, 8.6189149,2,4
830,"Alisbachweg 2, 6315 Oberägeri", 47.1335804, 8.62708,2,8
831,"Hinterthan , 6345 Neuheim", 47.2001633, 8.589398899999999,2,0
832,"Schützenmatt 7, 6314 Unterägeri", 47.1226008, 8.5818864,2,3
833,"Hintertann , 6315 Oberägeri", 47.1498335, 8.6040163,2,3
834,"Gulmstrasse 55, 6315 Oberägeri", 47.1376038, 8.6172422,2,2
835,"Seestrasse 4, 6314 Unterägeri", 47.1373717, 8.5850303,2,4
836,"Schulhausstrasse 1, 6330 Cham", 47.1808047, 8.4583201,2,11
837,"Sennweidstrasse 39, 6312 Steinhausen", 47.1899221, 8.482707999999999,2,1
838,"Grundmatt 9, 6340 Baar", 47.1914706, 8.530592799999999,2,0
839,"Sennweidstrasse 4, 6312 Steinhausen", 47.1925394, 8.480136,2,40
840,"Hof Himmelrich 6, 6340 Baar", 47.1913643, 8.5370437,2,0
841,"Guntenbühl 5, 6312 Steinhausen", 47.1932035, 8.496743799999999,2,3
843,"Hammerstrasse 5, 6312 Steinhausen", 47.1978426, 8.4841777,2,9
844,"Wyssenbach 4, 8836 Bennau", 47.1464329, 8.6847032,2,0
845,"Hinterbergstrasse 34A, 6312 Steinhausen", 47.188381, 8.478605,2,0
846,"Hammerstrasse 4A, 6312 Steinhausen", 47.1979057, 8.4844555,2,9
847,"Alosenstrasse 1, 6315 Oberägeri", 47.1355916, 8.6152751,2,3
848,"Schulweg 5, 6317 Oberwil bei Zug", 47.1479765, 8.5076327,2,1
849,"Allrüti 6, 6343 Rotkreuz", 47.1456563, 8.4260501,2,4
850,"Schlumpfenhof 4, 6343 Holzhäusern ZG", 47.153116, 8.4383862,2,0
851,"Hammerstrasse 3, 6312 Steinhausen", 47.197641, 8.484566000000001,2,4
852,"Schulhausstrasse 8, 6318 Walchwil", 47.0973672, 8.516816799999999,2,0
853,"Gyreggstrasse 1, 6315 Alosen", 47.1413625, 8.635839599999999,2,10
854,"Hof 1, 6345 Neuheim", 47.2011982, 8.581477699999999,2,3
855,"Zugerstrasse 47, 6340 Baar", 47.1872979, 8.5216359,2,2
856,"Himmelrichstrasse 26, 6340 Baar", 47.1899302, 8.5411974,2,0
857,"Haldenhof 1, 6343 Rotkreuz", 47.1388749, 8.422761099999999,2,1
858,"Hintermatt , 6318 Walchwil", 47.0971752, 8.525180299999999,2,2
859,"Haltli 1, 6318 Walchwil", 47.1017524, 8.5159411,2,3
860,"Grundstrasse 8, 6340 Baar", 47.1927196, 8.5279201,2,0
861,"Hinterbergstrasse 3, 6318 Walchwil", 47.0996321, 8.517431199999999,2,14
862,"Grundstrasse 8, 6343 Rotkreuz", 47.1449224, 8.43036,2,2
863,"Grundweg 1, 6330 Cham", 47.1825281, 8.466624699999999,2,6
864,"Himmelrichstrasse 8, 6340 Baar", 47.189583, 8.5398839,2,1
865,"Schlattwäldli 3, 6331 Hünenberg", 36.778261, -119.4179324,2,3
866,"Wyssenschwendi , 6314 Unterägeri", 47.1268208, 8.5743866,2,0
867,"Schlattwäldli 2, 6331 Hünenberg", 47.1800347, 8.4305107,2,8
868,"Moosstrasse 2, 6330 Cham", 47.1847109, 8.465406999999999,2,1
869,"Poststrasse 3, 6345 Neuheim", 47.204921, 8.5756248,2,2
870,"Ländli , 6315 Oberägeri", 47.1286923, 8.6309956,2,5
871,"Lättichstrasse 4B, 6340 Baar", 47.19952230000001, 8.5409068,2,1
872,"Lättichstrasse 4a, 6340 Baar", 47.1989768, 8.5400624,2,4
873,"Aegeristrasse 18, 6300 Zug", 47.1660519, 8.5169891,2,5
874,"Aegeristrasse 17, 6300 Zug", 47.1664439, 8.5180381,2,5
875,"Poststrasse 2, 6345 Neuheim", 47.204628, 8.5755295,2,4
876,"Löbernstrasse 47, 6300 Zug", 47.171807, 8.5228966,2,0
877,"Maiackerstrasse 21, 6345 Neuheim", 47.206307, 8.5740208,2,2
878,"Pilatusstrasse 2A, 6340 Baar", 47.1979876, 8.521579599999999,2,3
879,"Maiackerstrasse 5, 6345 Neuheim", 47.2055835, 8.5743517,2,0
880,"Maienmatt 4, 6315 Oberägeri", 47.1355365, 8.617078099999999,2,3
881,"Maienmatt 6, 6315 Oberägeri", 47.1357385, 8.6166739,2,5
882,"Pfisternweg 9, 6340 Baar", 47.1956498, 8.5344292,2,8
883,"Pfaffenboden , 6318 Walchwil", 47.1101829, 8.5460303,2,1
884,"Maisbühlstrasse 3, 6314 Unterägeri", 47.1252908, 8.5795655,2,2
885,"Pfadweid , 6330 Cham", 47.198632, 8.451736700000001,2,3
886,"Maria Hilf , 6312 Steinhausen", 47.1938337, 8.4805159,2,0
887,"Pfad 1A, 6330 Cham", 47.200002, 8.4535162,2,2
888,"Parkweg 4, 6330 Cham", 47.182831, 8.4660273,2,4
889,"Parkweg 2, 6330 Cham", 47.1828026, 8.4657616,2,6
890,"Mattenstrasse 1, 6343 Rotkreuz", 47.1429102, 8.430350599999999,2,4
891,"Parkstrasse 8, 6312 Steinhausen", 47.1926452, 8.484347699999999,2,8
892,"Parkstrasse 51, 6340 Baar", 47.2032689, 8.5195614,2,2
893,"Mattweg 7, 6345 Neuheim", 47.2067848, 8.5741417,2,0
894,"Parkstrasse 2, 6312 Steinhausen", 47.1927422, 8.4846348,2,15
895,"Mitteldorfstrasse 37B, 6315 Oberägeri", 47.1369131, 8.6073528,2,3
896,"Mitteldorfstrasse 5, 6315 Oberägeri", 47.1356994, 8.612070899999999,2,3
897,"Moos , 6330 Cham", 47.181225, 8.4592089,2,26
898,"Luzernerstrasse 92, 6333 Hünenberg See", 47.174544, 8.4495387,2,20
899,"Poststrasse 4, 6340 Baar", 47.19464780000001, 8.524711,2,13
900,"Luzernerstrasse 9, 6330 Cham", 47.1802995, 8.4589242,2,5
901,"Lorzenparkstrasse 22, 6330 Cham", 47.1920394, 8.4559558,2,0
902,"Rehhalde 10A, 6332 Hagendorn", 47.20622789999999, 8.4348508,2,1
903,"Lienisberg 4A, 6318 Walchwil", 47.1224833, 8.520079299999999,2,0
904,"Rebenweg 9, 6331 Hünenberg", 47.1760257, 8.4238797,2,4
905,"Lindenbergstrasse 8A, 6331 Hünenberg", 47.1798022, 8.427208,2,1
906,"Rebenweg 2, 6331 Hünenberg", 47.1758299, 8.424961699999999,2,21
907,"Lindengasse 8, 6314 Unterägeri", 47.1374376, 8.5856382,2,9
908,"Lindenmatt 5, 6343 Rotkreuz", 47.1388118, 8.426965400000002,2,7
909,"Rebenstrasse 1, 6312 Steinhausen", 47.201262, 8.4845968,2,10
910,"Rathausstrasse 8, 6340 Baar", 47.19520439999999, 8.526723,2,5
911,"Aegeristrasse 30, 6300 Zug", 47.1661254, 8.5177296,2,3
912,"Rathausstrasse 12, 6340 Baar", 47.1951058, 8.5264089,2,6
913,"Lorzendammweg 7, 6340 Baar", 47.1947132, 8.5395936,2,2
914,"Lorzendammweg 9, 6340 Baar", 47.1815596, 8.5161518,2,1
917,"Lorzenparkstrasse 8, 6330 Cham", 47.1913807, 8.4566041,2,2
918,"Lorzenstrasse 2, 6314 Unterägeri", 47.1366425, 8.5845061,2,3
919,"Luegetenstrasse 1, 6313 Menzingen", 47.1783317, 8.5913798,2,20
920,"Luegetenstrasse 21, 6313 Menzingen", 47.17837979999999, 8.5952764,2,8
921,"Rainweg 8, 6313 Menzingen", 47.180308, 8.593895999999999,2,2
922,"Rainstrasse 5, 6312 Steinhausen", 47.1934003, 8.4944199,2,3
923,"Lutisbachweg 3, 6315 Oberägeri", 47.1377508, 8.5985673,2,3
924,"Aegeristrasse 25, 6300 Zug", 47.1670824, 8.519279,2,7
925,"Luzernerstrasse 101, 6333 Hünenberg See", 47.1734955, 8.449097499999999,2,6
927,"Rainstrasse 25A, 6314 Unterägeri", 47.1350927, 8.5753713,2,2
928,"Luzernerstrasse 2, 6343 Rotkreuz", 47.140999, 8.4276395,2,1
929,"Luzernerstrasse 7, 6343 Rotkreuz", 47.1404259, 8.427271,2,4
931,"Oberwiler Kirchweg 4D, 6300 Zug", 47.1605143, 8.5174978,2,2
932,"Lettenstrasse 8A, 6343 Rotkreuz", 47.1478542, 8.430929700000002,2,4
933,"Moosstrasse 5, 6313 Menzingen", 47.1741805, 8.6005621,2,3
934,"Neudorfstrasse 32, 6313 Menzingen", 47.1751593, 8.595272699999999,2,18
935,"Neudorfstrasse 8, 6313 Menzingen", 47.1776828, 8.5912242,2,1
937,"Neudörfli 3, 6330 Cham", 47.1940876, 8.445035299999999,2,1
939,"Neugasse 4, 6340 Baar", 47.1957724, 8.525639199999999,2,5
940,"Neugut 1, 6330 Cham", 47.25117909999999, 8.4532595,2,0
941,"Neuhausstrasse 3, 6318 Walchwil", 47.109274, 8.506030299999999,2,0
942,"Neuhausweg 1, 6340 Baar", 47.1855644, 8.5212094,2,4
943,"Neuhofstrasse 1, 6341 Baar", 47.1916462, 8.5132575,2,0
944,"Neuhofstrasse 17, 6345 Neuheim", 47.2010186, 8.5731434,2,2
945,"Neuhofstrasse 19, 6345 Neuheim", 47.2008073, 8.5728903,2,8
946,"Neuhofstrasse 4, 6330 Cham", 47.1777477, 8.4540122,2,5
947,"Neuhofstrasse 54, 6345 Neuheim", 47.2017149, 8.572643,2,1
948,"Neuhofstrasse 6, 6340 Baar", 47.1896052, 8.513743,2,2
949,"Neuhofstrasse 82, 6345 Neuheim", 47.1997775, 8.5711699,2,2
950,"Neuhofstrasse 86, 6345 Neuheim", 47.19951409999999, 8.5714084,2,7
952,"Oberdorfstrasse 8A, 6340 Baar", 47.1957928, 8.5301399,2,8
953,"Neuschellstrasse 6, 6314 Unterägeri", 47.1372027, 8.5766017,2,2
954,"Oberdorfstrasse 4, 6313 Menzingen", 47.1785058, 8.5911414,2,1
955,"Oberallmendstrasse 20, 6300 Zug", 47.169645, 8.5159377,2,2
956," , 6313 Menzingen", 47.1758438, 8.5919634,2,877
957,"Oberaltstadt 13, 6300 Zug", 47.1653111, 8.5144307,2,0
958,"Oberdorfstrasse 2, 6314 Unterägeri", 47.1377702, 8.584762,2,5
959,"Oberbornacher , 6315 Oberägeri", 47.1319412, 8.6350715,2,1
960,"Oberbrüglenweg 10, 6340 Baar", 47.2027866, 8.513427199999999,2,2
963,"Neudorfstrasse 3, 6312 Steinhausen", 47.1973037, 8.4831665,2,7
964,"Neudorfstrasse 25, 6313 Menzingen", 47.17720930000001, 8.592691600000002,2,0
965,"Neudorfstrasse 21, 6313 Menzingen", 47.177365, 8.5924009,2,3
966,"Morgartenstrasse 1, 6315 Oberägeri", 47.1344705, 8.6148872,2,4
967,"Moritzstrasse 5, 6330 Cham", 47.1945996, 8.444857599999999,2,1
968,"Obersecki 4, 6318 Walchwil", 47.0973692, 8.5194676,2,1
969,"Oberschwendi , 6314 Unterägeri", 47.1226008, 8.5818864,2,0
970,"Mühlebachstrasse 9, 6340 Baar", 47.20084199999999, 8.5222313,2,3
971,"Mühlegasse , 6340 Baar", 47.2003326, 8.5240665,2,240
972,"Mühlegasse 35B, 6340 Baar", 47.1997055, 8.523515,2,5
973,"Ackerstrasse 3, 6330 Cham", 47.18571009999999, 8.4654767,2,2
974,"Oberneuhofstrasse 2, 6340 Baar", 47.188491, 8.5149083,2,3
975,"Mühlegasse 7, 6314 Unterägeri", 47.1353537, 8.5834683,2,4
976,"Acherweg 5, 6314 Unterägeri", 47.13961519999999, 8.5833098,2,1
977,"Obermühleweid 9, 6330 Cham", 47.1865171, 8.4540734,2,1
979,"Mühlematt 6, 6343 Rotkreuz", 47.1426025, 8.4296854,2,0
980,"Mühlematt 7, 6343 Rotkreuz", 47.1426644, 8.4298184,2,0
981,"Mühlestrasse 15A, 631302 Edlibach", 13.1033391, 79.3690831,2,0
982,"Obermühleweid 8, 6330 Cham", 47.1867275, 8.4545803,2,2
983,"Aarbachstrasse 2, 6340 Baar", 47.1820834, 8.5326111,2,0
984,"Mühlestrasse 8, 631302 Edlibach", 13.1033391, 79.3690831,2,0
985,"Obermühle 7, 6340 Baar", 47.1980513, 8.5319678,2,3
986,"Mülimattweg 2, 6317 Oberwil b. Zug", 47.1456361, 8.5093131,2,5
987,"Oberkreuzbuche 4, 6315 Oberägeri", 47.13186289999999, 8.6296124,2,0
988,"Müslirain 2, 6315 Oberägeri", 47.1386111, 8.6121047,2,0
989,"Neudorfstrasse 11, 6313 Menzingen", 47.1780903, 8.5911781,2,2
990,"Neudorfstrasse 13, 6313 Menzingen", 47.17780639999999, 8.591636,2,1
992,"Aegeristrasse 4, 6300 Zug", 47.1966335, 8.5310974,2,25
994,"Schauburg 10C, 6331 Hünenberg", 47.1767101, 8.4223532,2,2
995,"Inwilerstrasse 34, 6340 Baar", 47.1903207, 8.527587,2,5
996,"Ruchgmeind 2, 6314 Unterägeri", 47.1262626, 8.5813524,2,1
997,"Im Rötel 19C, 6300 Zug", 47.16718059999999, 8.5266637,2,0
998,"Industriestrasse 1, 6345 Neuheim", 47.2021228, 8.5759778,2,10
999,"Industriestrasse 10, 6345 Neuheim", 47.2025931, 8.578442899999999,2,1
1000,"Rothusstrasse 2A, 6331 Hünenberg", 47.1604131, 8.4411727,2,2
1001,"Rothusstrasse 2, 6331 Hünenberg", 47.15955109999999, 8.4440119,2,43
1003,"Aeschrain 2A, 6318 Walchwil", 47.09575, 8.5208175,2,1
1004,"Industriestrasse 15, 6313 Menzingen", 47.1736581, 8.6031952,2,3
1005,"Aegeristrasse 8, 6300 Zug", 47.1660251, 8.5166302,2,7
1006,"Industriestrasse 16, 6345 Neuheim", 47.2032011, 8.57986,2,4
1007,"Industriestrasse 17, 6313 Menzingen", 47.1731337, 8.603460799999999,2,5
1008,"Rote Trotte 3, 6340 Baar", 47.1914894, 8.5333512,2,4
1009,"Industriestrasse 2, 6313 Menzingen", 47.1733771, 8.6010964,2,0
1010,"Aegeristrasse 75, 6340 Baar", 47.1891373, 8.5393368,2,0
1011,"Industriestrasse 6, 6313 Menzingen", 47.1728183, 8.601890599999999,2,6
1012,"Industriestrasse 6, 6345 Neuheim", 47.2020376, 8.576952799999999,2,2
1013,"Industriestrasse 7, 6343 Rotkreuz", 47.1505647, 8.4305976,2,2
1014,"Industriestrasse 8, 6345 Neuheim", 47.2023573, 8.5778065,2,2
1015,"Industriestrasse 9, 6345 Neuheim", 47.2029319, 8.5770577,2,4
1016,"Inwilerriedstrasse 15, 6340 Baar", 47.183917, 8.5293567,2,5
1017,"Inwilerriedstrasse 21, 6340 Baar", 47.18400279999999, 8.5297938,2,6
1018,"Inwilerriedstrasse 27, 6340 Baar", 47.18419979999999, 8.5284288,2,3
1019,"Inwilerriedstrasse 47, 6340 Baar", 47.1835508, 8.5290853,2,7
1020,"Inwilerriedstrasse 55, 6340 Baar", 47.1831621, 8.5283385,2,8
1021,"Rossblattenstrasse 12A, 6318 Walchwil", 47.0924623, 8.5222264,2,1
1022,"Rosenweg 9, 6343 Buonas", 47.1425657, 8.4530645,2,0
1023,"Inwilerriedstrasse 89, 6340 Baar", 47.1821774, 8.5287803,2,1
1024,"Inwilerstrasse 13, 6340 Baar", 47.1921957, 8.5271633,2,4
1025,"Im Ländli 4, 6315 Oberägeri", 47.1287343, 8.631364999999999,2,2
1026,"Im Jöchler 5, 6340 Baar", 47.20401589999999, 8.5252655,2,5
1027,"Zugerstrasse 73A, 6340 Baar", 47.1836851, 8.520668299999999,2,4
1028,"Rüüsbode 1, 6331 Hünenberg", 47.1844812, 8.402660299999999,2,0
1029,"Huobhalde 26, 6333 Hünenberg See", 47.1784829, 8.4427414,2,1
1030,"Sarbachstrasse 12, 6345 Neuheim", 47.2031633, 8.5824038,2,2
1031,"Sarbach , 6345 Neuheim", 47.2033698, 8.5826198,2,12
1034,"Hänibüel 1B, 6300 Zug", 47.1579854, 8.518581,2,3
1035,"Sagenstrasse 23A, 6318 Walchwil", 47.1038373, 8.5121801,2,1
1036,"Höfenstrasse 6, 6312 Steinhausen", 47.1968443, 8.4937256,2,1
1037,"Höfnerstrasse 1, 6314 Unterägeri", 47.1370243, 8.584738,2,31
1038,"Höfnerstrasse 9, 6314 Unterägeri", 47.1361616, 8.5848345,2,9
1039,"Höhenstrasse 9, 631302 Edlibach", 13.1033391, 79.3690831,2,0
1040,"Höhenweg 2, 6314 Unterägeri", 47.1407758, 8.5774169,2,4
1041,"Sagenmattstrasse 4, 631303 Finstersee", 47.0539816, 8.288493299999999,2,0
1042,"Rütiweid 8, 6330 Cham", 47.1948909, 8.455760699999999,2,7
1043,"Zugerstrasse 7, 634004 Sihlbrugg", 47.21682879999999, 8.577357899999999,2,0
1044,"Hünenbergerstrasse 4, 6330 Cham", 47.179871, 8.4574882,2,42
1045,"Albisstrasse 10A, 6340 Baar", 47.1976046, 8.5249901,2,6
1046,"Hünenbergstrasse 17a, 6330 Cham", 47.0627505, 8.311954499999999,2,0
1047,"Röllinhof 2, 634304 Holzhäusern ZG", 47.1529457, 8.436748399999999,2,0
1048,"Ibelweg 18, 6300 Zug", 47.1802503, 8.525564,2,30
1049,"Albisblick 61, 6319 Allenwinden", 47.1641242, 8.5533959,2,1
1050,"Ibelweg 18C, 6300 Zug", 47.1812499, 8.525067,2,5
1051,"Ibikon 8, 6343 Rotkreuz", 47.1322906, 8.4352418,2,1
1052,"Im Blatt D7, 6345 Neuheim", 47.19917239999999, 8.574457599999999,2,0
1053,"Im Blatt E5, 6345 Neuheim", 47.19917239999999, 8.574457599999999,2,0
1056,"Ruessenstrasse 7, 6340 Baar", 47.21305960000001, 8.5642628,2,1
1057,"Rosenweg 8, 6314 Unterägeri", 47.1387517, 8.5733395,2,2
1058,"Islisberg 2, 6340 Baar", 47.2162896, 8.515283,2,2
1059,"Aegeristrasse 41, 6300 Zug", 47.1679565, 8.5209004,2,0
1060,"Rosenweg 10A, 6340 Baar", 47.1860986, 8.5231598,2,4
1061,"Landhausstrasse 4B, 6340 Baar", 47.1918497, 8.5218908,2,8
1062,"Rigistrasse 27A, 6331 Hünenberg", 47.1708619, 8.4302087,2,0
1063,"Langackerstrasse 1, 6330 Cham", 47.1972264, 8.4530544,2,22
1064,"Rigistrasse 18C, 6331 Hünenberg", 47.1718322, 8.429303299999999,2,2
1065,"Langgasse 24, 6340 Baar", 47.1962894, 8.5325387,2,5
1066,"Rigistrasse 168, 6340 Baar", 47.1839386, 8.531824499999999,2,6
1068,"Rigistrasse 163, 6340 Baar", 47.1833782, 8.533053299999999,2,5
1071,"Langmattstrasse 2A, 6343 Rotkreuz", 47.1405743, 8.4353828,2,9
1072,"Rigistrasse 155, 6340 Baar", 47.1838849, 8.532746999999999,2,12
1076,"Lauriedhofweg 4A, 6300 Zug", 47.1763246, 8.5227111,2,1
1077,"Riedweg 2, 6315 Oberägeri", 47.13464459999999, 8.6108054,2,6
1078,"Leihgasse 2, 6340 Baar", 47.1941172, 8.5265953,2,29
1079,"Leihgasse 6A, 6340 Baar", 47.194056, 8.5273595,2,1
1080,"Leihgasse 8, 6340 Baar", 47.1941158, 8.5276906,2,9
1081,"Leimatt A , 6317 Oberwil b. Zug", 47.14417299999999, 8.509297,2,17
1082,"Riedmattli 6, 6315 Oberägeri", 47.14259209999999, 8.6079778,2,0
1083,"Riedmattli 5, 6315 Oberägeri", 47.1426392, 8.6084988,2,6
1084,"Lerchenweg 2, 6343 Rotkreuz", 47.1387422, 8.4331491,2,10
1085,"Lerchenweg 5, 6343 Rotkreuz", 47.1389785, 8.4336852,2,2
1086,"Lerchenweg 6, 6343 Rotkreuz", 47.1383545, 8.432857900000002,2,10
1088,"Lettenstrasse 11A, 6343 Rotkreuz", 47.147345, 8.430498,2,10
1089,"Riedmatt 28A, 6300 Zug", 47.1836054, 8.4906106,2,5
1090,"Landhausstrasse 17, 6340 Baar", 47.1947267, 8.517688,2,3
1091,"Krämermatt 4, 6330 Cham", 47.1804767, 8.4504746,2,6
1092,"Krämermatt 3, 6330 Cham", 47.1807121, 8.4508546,2,4
1093,"Zunftgässli 1A, 6331 Hünenberg", 47.1769752, 8.4254012,2,3
1094,"Rosenweg 10, 634302 Buonas", 47.1428193, 8.4530683,2,0
1095,"Jöchlerweg 9, 6340 Baar", 47.2010038, 8.5251891,2,4
1096,"Kasparsmatt 2, 6315 Oberägeri", 47.1426039, 8.6200288,2,1
1097,"Rosentalweg 9, 6340 Baar", 47.1908987, 8.523327199999999,2,4
1098,"Grabenackerstrasse 50, 6312 Steinhausen", 47.1998217, 8.482733999999999,2,7
1099,"Kirchbühl 1, 6330 Cham", 47.1799865, 8.458664599999999,2,4
1100,"Kirchbühl 3, 6330 Cham", 47.1799851, 8.4588229,2,1
1101,"Kirchbühl 4, 6330 Cham", 47.17950099999999, 8.458568099999999,2,3
1102,"Kirchbühl 5, 6330 Cham", 47.1798493, 8.4589258,2,1
1103,"Ronystrasse 12C, 6331 Hünenberg", 47.1794381, 8.4256181,2,2
1104,"Kirchmattstrasse 16, 6312 Steinhausen", 47.19593889999999, 8.4823679,2,5
1105,"Kirchmattstrasse 2, 6312 Steinhausen", 47.1956899, 8.4830627,2,48
1107,"Rigiweg 33, 634304 Holzhäusern ZG", 47.1526964, 8.4370941,2,0
1108,"Kreuzrain 3, 631302 Edlibach", 13.1033391, 79.3690831,2,0
1109,"Rigiweg 3, 634304 Rotkreuz", 47.1559448, 8.4388208,2,0
1110,"Kirchweg 2, 6343 Rotkreuz", 47.1400255, 8.428547700000001,2,0
1111,"Rigiweg 25, 634304 Holzhäusern ZG", 47.15406369999999, 8.4381898,2,0
1112,"Klostermatt 3, 6330 Cham", 47.1802607, 8.449161799999999,2,2
1113,"Klosterstrasse 2B, 6300 Zug", 47.1629117, 8.5208434,2,0
1114,"Knonauerstrasse 1, 6312 Steinhausen", 47.19655400000001, 8.4800854,2,2
1115,"Knonauerstrasse 1, 6330 Cham", 47.1817019, 8.4604512,2,37
1116,"Knonauerstrasse 3, 6330 Cham", 47.1818179, 8.4604387,2,18
1117,"Knonauerstrasse 5, 6312 Steinhausen", 47.1971721, 8.4795148,2,2
1118,"Knonauerstrasse 5, 6330 Cham", 47.1819305, 8.4604723,2,51
1119,"Knonauerstrasse 52C, 6330 Cham", 47.1879163, 8.4602022,2,11
1120,"Knödli 1, 6345 Neuheim", 47.20219, 8.590285699999999,2,0
1121,"Kreuzrain 3, 6313 Edlibach", 47.1800731, 8.569716999999999,2,10
1122,"Grabenstrasse 11A, 6340 Baar", 47.1862629, 8.518951,2,3
1123,"Sihlbruggstrasse 2, 6340 Baar", 47.1969957, 8.539770899999999,2,1
1124,"Bösch 5, 6331 Hünenberg", 47.16032, 8.4370825,2,15
1125,"Erlistrasse 10A, 6312 Steinhausen", 47.2015388, 8.4798638,2,1
1126,"Erlibergstrasse 7, 6314 Unterägeri", 47.13857549999999, 8.5959721,2,0
1127,"Blickensdorferstrasse 3, 6312 Steinhausen", 47.197327, 8.4860244,2,5
1128,"St. Oswaldsgasse 10, 6300 Zug", 47.1655417, 8.5157515,2,4
1129,"Talacherstrasse 5, 6340 Baar", 47.1823562, 8.5336262,2,3
1130,"Dersbach 6, 6343 Rotkreuz", 47.16349169999999, 8.4542615,2,0
1131,"Zugerbergstrasse 29C, 6300 Zug", 47.1585676, 8.5207556,2,4
1132,"Angelgasse 7b, 6317 Oberwil bei Zug", 47.147922, 8.508837999999999,2,4
1133,"Erlimatt 2, 6315 Oberägeri", 47.1393901, 8.602608,2,4
1134,"Erlimatt 8, 6315 Oberägeri", 47.1397602, 8.6024842,2,1
1135,"Arbachstrasse 1, 6340 Baar", 47.1823088, 8.5329391,2,14
1137,"Vordermangeli 2, 6313 Menzingen", 47.1579992, 8.6266859,2,0
1138,"Eschenstrasse 2, 6312 Steinhausen", 47.1965699, 8.4901404,2,6
1139,"Eschenstrasse 6, 6312 Steinhausen", 47.1964954, 8.4894263,2,7
1140,"Tellenmattstrasse 11, 6317 Oberwil bei Zug", 47.1502598, 8.5087728,2,1
1141,"Bahnhofstrasse 8A, 6340 Baar", 47.1949945, 8.5222712,2,4
1142,"Alte Landstrasse 8, 6313 Menzingen", 47.1774521, 8.5912448,2,3
1143,"Weinbergstrasse 32, 6340 Baar", 47.18322209999999, 8.537395199999999,2,3
1144,"Eschenweg 10, 6340 Baar", 47.1836796, 8.5299968,2,8
1145,"Eschenweg 14, 6340 Baar", 47.1839439, 8.530320399999999,2,10
1146,"Erli 4, 6312 Steinhausen", 47.2024958, 8.478483299999999,2,4
1147,"Talacherstrasse 27, 6340 Baar", 47.1806202, 8.5352417,2,0
1148,"St. Johannesstrasse 10, 6300 Zug", 47.18004879999999, 8.5063473,2,33
1150,"Eichrüti 36, 6333 Hünenberg See", 47.166121, 8.4468063,2,4
1151,"St. Wendelin 8, 634304 Holzhäusern ZG", 47.1536474, 8.439226200000002,2,0
1152,"Bannstrasse 1, 6312 Steinhausen", 47.197779, 8.484972899999999,2,29
