,output,Adresse
851,"{'results': [{'address_components': [{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Birkenmatt', 'short_name': 'Birkenmatt', 'types': ['route']}, {'long_name': 'Rotkreuz ZG', 'short_name': 'Rotkreuz ZG', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6343', 'short_name': '6343', 'types': ['postal_code']}], 'formatted_address': 'Birkenmatt 5, 6343 Rotkreuz ZG, Switzerland', 'geometry': {'location': {'lat': 47.1433086, 'lng': 8.4291711}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.14465758029149, 'lng': 8.430520080291501}, 'southwest': {'lat': 47.14195961970849, 'lng': 8.427822119708498}}}, 'partial_match': True, 'place_id': 'ChIJSV1bjisAkEcReayLnrwj1zQ', 'plus_code': {'compound_code': '4CVH+8M Risch-Rotkreuz, Switzerland', 'global_code': '8FVC4CVH+8M'}, 'types': ['street_address']}], 'status': 'OK'}","Birkenmatt 5, 6343 Rotkreuz"
852,"{'results': [{'address_components': [{'long_name': '15', 'short_name': '15', 'types': ['street_number']}, {'long_name': 'Birkenstrasse', 'short_name': 'Birkenstrasse', 'types': ['route']}, {'long_name': 'Neuheim', 'short_name': 'Neuheim', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6345', 'short_name': '6345', 'types': ['postal_code']}], 'formatted_address': 'Birkenstrasse 15, 6345 Neuheim, Switzerland', 'geometry': {'location': {'lat': 47.2060152, 'lng': 8.5781336}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.2073641802915, 'lng': 8.5794825802915}, 'southwest': {'lat': 47.2046662197085, 'lng': 8.576784619708496}}}, 'partial_match': True, 'place_id': 'ChIJg7YVXP2rmkcR32Q3oThE-3o', 'plus_code': {'compound_code': '6H4H+C7 Neuheim, Switzerland', 'global_code': '8FVC6H4H+C7'}, 'types': ['street_address']}], 'status': 'OK'}","Birkenstrasse 15, 6345 Neuheim"
853,"{'results': [{'address_components': [{'long_name': '31', 'short_name': '31', 'types': ['street_number']}, {'long_name': 'Birkenstrasse', 'short_name': 'Birkenstrasse', 'types': ['route']}, {'long_name': 'Rotkreuz ZG', 'short_name': 'Rotkreuz ZG', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6343', 'short_name': '6343', 'types': ['postal_code']}], 'formatted_address': 'Birkenstrasse 31, 6343 Rotkreuz ZG, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1450258, 'lng': 8.433767399999999}, 'southwest': {'lat': 47.1448206, 'lng': 8.433395899999999}}, 'location': {'lat': 47.14488859999999, 'lng': 8.4336705}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1462721802915, 'lng': 8.4349306302915}, 'southwest': {'lat': 47.1435742197085, 'lng': 8.432232669708496}}}, 'partial_match': True, 'place_id': 'ChIJWzRm6S4AkEcR85ZNyyLeCYo', 'types': ['premise']}], 'status': 'OK'}","Birkenstrasse 31, 6343 Rotkreuz"
854,"{'results': [{'address_components': [{'long_name': 'Cham', 'short_name': 'Cham', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Canton of Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}], 'formatted_address': 'Cham, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.23365, 'lng': 8.4797801}, 'southwest': {'lat': 47.16741, 'lng': 8.415009999999999}}, 'location': {'lat': 47.181225, 'lng': 8.4592089}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.23365, 'lng': 8.4797801}, 'southwest': {'lat': 47.16741, 'lng': 8.415009999999999}}}, 'partial_match': True, 'place_id': 'ChIJWdZa4NsAkEcRpHqSeMlyzdE', 'types': ['locality', 'political']}], 'status': 'OK'}","Birch 1, 6330 Cham"
855,"{'results': [{'address_components': [{'long_name': '45', 'short_name': '45', 'types': ['street_number']}, {'long_name': 'Birkenstrasse', 'short_name': 'Birkenstrasse', 'types': ['route']}, {'long_name': 'Rotkreuz ZG', 'short_name': 'Rotkreuz ZG', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6343', 'short_name': '6343', 'types': ['postal_code']}], 'formatted_address': 'Birkenstrasse 45, 6343 Rotkreuz ZG, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.14644, 'lng': 8.4345697}, 'southwest': {'lat': 47.1461968, 'lng': 8.434244099999999}}, 'location': {'lat': 47.1462937, 'lng': 8.434370999999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1476673802915, 'lng': 8.435755880291502}, 'southwest': {'lat': 47.1449694197085, 'lng': 8.433057919708498}}}, 'partial_match': True, 'place_id': 'ChIJc8mLUC4AkEcRJUec_veDmYk', 'types': ['premise']}], 'status': 'OK'}","Birkenstrasse 45, 6343 Rotkreuz"
856,"{'results': [{'address_components': [{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Birkenstrasse', 'short_name': 'Birkenstrasse', 'types': ['route']}, {'long_name': 'Cham', 'short_name': 'Cham', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6330', 'short_name': '6330', 'types': ['postal_code']}], 'formatted_address': 'Birkenstrasse 6, 6330 Cham, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1766388, 'lng': 8.4513447}, 'southwest': {'lat': 47.1764464, 'lng': 8.451055499999999}}, 'location': {'lat': 47.1765571, 'lng': 8.451181199999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.17789158029149, 'lng': 8.452549080291503}, 'southwest': {'lat': 47.17519361970849, 'lng': 8.449851119708498}}}, 'partial_match': True, 'place_id': 'ChIJSydYJ_YAkEcRA48aASeqbPg', 'types': ['premise']}], 'status': 'OK'}","Birkenstrasse 6, 6330 Cham"
857,"{'results': [{'address_components': [{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Birkenstrasse', 'short_name': 'Birkenstrasse', 'types': ['route']}, {'long_name': 'Neuheim', 'short_name': 'Neuheim', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6345', 'short_name': '6345', 'types': ['postal_code']}], 'formatted_address': 'Birkenstrasse 7, 6345 Neuheim, Switzerland', 'geometry': {'location': {'lat': 47.2056209, 'lng': 8.5779135}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.2069698802915, 'lng': 8.579262480291503}, 'southwest': {'lat': 47.2042719197085, 'lng': 8.576564519708498}}}, 'partial_match': True, 'place_id': 'ChIJyyN_Q_2rmkcRjWE7D3gb7IA', 'plus_code': {'compound_code': '6H4H+65 Neuheim, Switzerland', 'global_code': '8FVC6H4H+65'}, 'types': ['street_address']}], 'status': 'OK'}","Birkenstrasse 7, 6345 Neuheim"
858,"{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Birkenweg', 'short_name': 'Birkenweg', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Birkenweg 1, 6340 Baar, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1823845, 'lng': 8.529559599999999}, 'southwest': {'lat': 47.1821809, 'lng': 8.529240999999999}}, 'location': {'lat': 47.1822672, 'lng': 8.5293829}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1836316802915, 'lng': 8.530749280291502}, 'southwest': {'lat': 47.1809337197085, 'lng': 8.528051319708498}}}, 'partial_match': True, 'place_id': 'ChIJLYNbuk2qmkcRXwkAbyIXaaw', 'types': ['premise']}], 'status': 'OK'}","Birkenweg 1, 6340 Baar"
859,"{'results': [{'address_components': [{'long_name': '8', 'short_name': '8', 'types': ['street_number']}, {'long_name': 'Birkenweg', 'short_name': 'Birkenweg', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Birkenweg 8, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.1831935, 'lng': 8.5297641}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1845424802915, 'lng': 8.531113080291503}, 'southwest': {'lat': 47.18184451970851, 'lng': 8.528415119708498}}}, 'partial_match': True, 'place_id': 'ChIJzWm4TUyqmkcR5s-jsQGL5XU', 'plus_code': {'compound_code': '5GMH+7W Baar, Switzerland', 'global_code': '8FVC5GMH+7W'}, 'types': ['street_address']}], 'status': 'OK'}","Birkenweg 8, 6340 Baar"
860,"{'results': [{'address_components': [{'long_name': '16', 'short_name': '16', 'types': ['street_number']}, {'long_name': 'Birststrasse', 'short_name': 'Birststrasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Birststrasse 16, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.198052, 'lng': 8.5337891}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.19940098029149, 'lng': 8.535138080291501}, 'southwest': {'lat': 47.1967030197085, 'lng': 8.532440119708497}}}, 'partial_match': True, 'place_id': 'ChIJ717SRzKqmkcR12erw1Z8I5w', 'plus_code': {'compound_code': '5GXM+6G Baar, Switzerland', 'global_code': '8FVC5GXM+6G'}, 'types': ['street_address']}], 'status': 'OK'}","Birststrasse 16, 6340 Baar"
861,"{'results': [{'address_components': [{'long_name': '18', 'short_name': '18', 'types': ['street_number']}, {'long_name': 'Birststrasse', 'short_name': 'Birststrasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Birststrasse 18, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.1980492, 'lng': 8.5340794}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1993981802915, 'lng': 8.535428380291503}, 'southwest': {'lat': 47.1967002197085, 'lng': 8.532730419708498}}}, 'partial_match': True, 'place_id': 'ChIJncHsRTKqmkcR35Oa2vXb6eo', 'plus_code': {'compound_code': '5GXM+6J Baar, Switzerland', 'global_code': '8FVC5GXM+6J'}, 'types': ['street_address']}], 'status': 'OK'}","Birststrasse 18, 6340 Baar"
862,"{'results': [{'address_components': [{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Birststrasse', 'short_name': 'Birststrasse', 'types': ['route']}, {'long_name': 'Baar', 'short_name': 'Baar', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6340', 'short_name': '6340', 'types': ['postal_code']}], 'formatted_address': 'Birststrasse 20, 6340 Baar, Switzerland', 'geometry': {'location': {'lat': 47.19803839999999, 'lng': 8.5342772}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1993873802915, 'lng': 8.535626180291501}, 'southwest': {'lat': 47.1966894197085, 'lng': 8.532928219708497}}}, 'partial_match': True, 'place_id': 'ChIJASNCRTKqmkcRyWApPBeHZ9U', 'plus_code': {'compound_code': '5GXM+6P Baar, Switzerland', 'global_code': '8FVC5GXM+6P'}, 'types': ['street_address']}], 'status': 'OK'}","Birststrasse 20, 6340 Baar"
863,"{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Birchliweg', 'short_name': 'Birchliweg', 'types': ['route']}, {'long_name': 'Alosen', 'short_name': 'Alosen', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6315', 'short_name': '6315', 'types': ['postal_code']}], 'formatted_address': 'Birchliweg 3, 6315 Alosen, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1397738, 'lng': 8.6334843}, 'southwest': {'lat': 47.1395906, 'lng': 8.6332147}}, 'location': {'lat': 47.1396705, 'lng': 8.633343199999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.14103118029151, 'lng': 8.634698480291503}, 'southwest': {'lat': 47.13833321970851, 'lng': 8.632000519708498}}}, 'partial_match': True, 'place_id': 'ChIJGzD3QjytmkcRwxxy_OmrPvQ', 'types': ['premise']}], 'status': 'OK'}","Birchliweg 3, 631502 Alosen"
864,"{'results': [{'address_components': [{'long_name': '14', 'short_name': '14', 'types': ['street_number']}, {'long_name': 'Binzmühlestrasse', 'short_name': 'Binzmühlestrasse', 'types': ['route']}, {'long_name': 'Rotkreuz ZG', 'short_name': 'Rotkreuz ZG', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6343', 'short_name': '6343', 'types': ['postal_code']}], 'formatted_address': 'Binzmühlestrasse 14, 6343 Rotkreuz ZG, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1427072, 'lng': 8.425818699999999}, 'southwest': {'lat': 47.1425821, 'lng': 8.4256006}}, 'location': {'lat': 47.1426368, 'lng': 8.4257484}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1439936302915, 'lng': 8.427058630291501}, 'southwest': {'lat': 47.14129566970851, 'lng': 8.424360669708497}}}, 'partial_match': True, 'place_id': 'ChIJkxLXOSsAkEcR8i56sEDw5pU', 'types': ['premise']}], 'status': 'OK'}","Binzmühlestrasse 14, 6343 Rotkreuz"
865,"{'results': [{'address_components': [{'long_name': '12B', 'short_name': '12B', 'types': ['street_number']}, {'long_name': 'Bellevueweg', 'short_name': 'Bellevueweg', 'types': ['route']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}, {'long_name': '6300', 'short_name': '6300', 'types': ['postal_code']}], 'formatted_address': 'Bellevueweg 12B, 6300 Zug, Switzerland', 'geometry': {'location': {'lat': 47.1531311, 'lng': 8.5191819}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.1544800802915, 'lng': 8.520530880291503}, 'southwest': {'lat': 47.1517821197085, 'lng': 8.517832919708498}}}, 'partial_match': True, 'place_id': 'ChIJ6SM0yOCqmkcRk0Lkpzv6rbg', 'plus_code': {'compound_code': '5G39+7M Zug, Switzerland', 'global_code': '8FVC5G39+7M'}, 'types': ['street_address']}], 'status': 'OK'}","Bellevueweg 12B, 6300 Zug"
866,"{'results': [{'address_components': [{'long_name': 'Bergstraße', 'short_name': 'Bergstraße', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hesse', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}], 'formatted_address': 'Bergstraße, Germany', 'geometry': {'bounds': {'northeast': {'lat': 49.7549293, 'lng': 8.951628}, 'southwest': {'lat': 49.3952611, 'lng': 8.3547393}}, 'location': {'lat': 49.6741701, 'lng': 8.605526500000002}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 49.7549293, 'lng': 8.951628}, 'southwest': {'lat': 49.3952611, 'lng': 8.3547393}}}, 'partial_match': True, 'place_id': 'ChIJXcz1KVTal0cRUbiUlbUSUBs', 'types': ['administrative_area_level_3', 'political']}, {'address_components': [{'long_name': '6318', 'short_name': '6318', 'types': ['postal_code']}, {'long_name': 'Walchwil', 'short_name': 'Walchwil', 'types': ['locality', 'political']}, {'long_name': 'Zug', 'short_name': 'Zug', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Canton of Zug', 'short_name': 'ZG', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Switzerland', 'short_name': 'CH', 'types': ['country', 'political']}], 'formatted_address': '6318 Walchwil, Switzerland', 'geometry': {'bounds': {'northeast': {'lat': 47.1276345, 'lng': 8.5662936}, 'southwest': {'lat': 47.0892236, 'lng': 8.4997327}}, 'location': {'lat': 47.1069557, 'lng': 8.5288623}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.1276345, 'lng': 8.5662936}, 'southwest': {'lat': 47.0892236, 'lng': 8.4997327}}}, 'partial_match': True, 'place_id': 'ChIJRUNmfupUhUcRutn-z_uXVa4', 'types': ['postal_code']}], 'status': 'OK'}","Bergstrasse , 6318 Walchwil"
